1,NLL,CB,unknown,-0.6410617
1,CRPS,CB,unknown,0.3903076
1,RMSE,SNN,unknown,0.6279074
1,NLL,SNN,unknown,-0.9371306
1,CRPS,SNN,unknown,0.3274166
1,RMSE,CB,unknown,1.068698
1,NLL,CB,unknown,-0.4897125
1,CRPS,CB,unknown,0.5775884
1,RMSE,SNN,unknown,0.5810006
1,NLL,SNN,unknown,-0.9592067
1,CRPS,SNN,unknown,0.3070047
1,RMSE,CB,unknown,0.8048936
1,NLL,CB,unknown,-0.5878653
1,CRPS,CB,unknown,0.4343367
1,RMSE,SNN,unknown,0.6456139
1,NLL,SNN,unknown,-0.9905751
1,CRPS,SNN,unknown,0.3381964
1,RMSE,CB,unknown,0.7520289
1,NLL,CB,unknown,-0.5931698
1,CRPS,CB,unknown,0.4061224
1,RMSE,SNN,unknown,0.5158355
1,NLL,SNN,unknown,-1.054908
1,CRPS,SNN,unknown,0.2732786
1,RMSE,CB,unknown,0.9322591
1,NLL,CB,unknown,-0.5126097
1,CRPS,CB,unknown,0.5049057
1,RMSE,SNN,unknown,0.6467839
1,NLL,SNN,unknown,-0.8502212
1,CRPS,SNN,unknown,0.3532505
1,RMSE,CB,unknown,1.066327
1,NLL,CB,unknown,-0.5114644
1,CRPS,CB,unknown,0.5802613
1,RMSE,SNN,unknown,0.6353407
1,NLL,SNN,unknown,-0.9037618
1,CRPS,SNN,unknown,0.340706
1,RMSE,CB,unknown,0.8325935
1,NLL,CB,unknown,-0.6667579
1,CRPS,CB,unknown,0.4538285
1,RMSE,SNN,unknown,0.6310839
1,NLL,SNN,unknown,-0.9497651
1,CRPS,SNN,unknown,0.3341652
1,RMSE,CB,unknown,0.6797484
1,NLL,CB,unknown,-0.6272158
1,CRPS,CB,unknown,0.3729093
1,RMSE,SNN,unknown,0.5654625
1,NLL,SNN,unknown,-1.003449
1,CRPS,SNN,unknown,0.3034725
1,RMSE,CB,unknown,0.6266142
1,NLL,CB,unknown,-0.7213665
1,CRPS,CB,unknown,0.3440799
1,RMSE,SNN,unknown,0.5478627
1,NLL,SNN,unknown,-1.029535
1,CRPS,SNN,unknown,0.2898744
1,RMSE,CB,unknown,0.9043693
1,NLL,CB,unknown,-0.4685216
1,CRPS,CB,unknown,0.484397
1,RMSE,SNN,unknown,0.6225072
1,NLL,SNN,unknown,-0.9389219
1,CRPS,SNN,unknown,0.3332995
1,RMSE,CB,unknown,0.8681339
1,NLL,CB,unknown,-0.6131294
1,CRPS,CB,unknown,0.474265
1,RMSE,SNN,unknown,0.844401
1,NLL,SNN,unknown,-0.7457248
1,CRPS,SNN,unknown,0.4317369
1,RMSE,CB,unknown,0.741509
1,NLL,CB,unknown,-0.6104173
1,CRPS,CB,unknown,0.4033526
1,RMSE,SNN,unknown,0.5855833
1,NLL,SNN,unknown,-0.958749
1,CRPS,SNN,unknown,0.3124321
1,RMSE,CB,unknown,0.7171106
1,NLL,CB,unknown,-0.7010404
1,CRPS,CB,unknown,0.3865913
1,RMSE,SNN,unknown,0.5505302
1,NLL,SNN,unknown,-1.084047
1,CRPS,SNN,unknown,0.2852396
1,RMSE,CB,unknown,0.7395363
1,NLL,CB,unknown,-0.7123762
1,CRPS,CB,unknown,0.3952328
1,RMSE,SNN,unknown,0.6196712
1,NLL,SNN,unknown,-0.9911245
1,CRPS,SNN,unknown,0.3252963
1,RMSE,CB,unknown,0.7108673
1,NLL,CB,unknown,-0.6734546
1,CRPS,CB,unknown,0.3867883
1,RMSE,SNN,unknown,0.6118235
1,NLL,SNN,unknown,-1.029917
1,CRPS,SNN,unknown,0.3219328
1,RMSE,CB,unknown,0.6971902
1,NLL,CB,unknown,-0.6721496
1,CRPS,CB,unknown,0.3761064
1,RMSE,SNN,unknown,0.5455767
1,NLL,SNN,unknown,-1.089698
1,CRPS,SNN,unknown,0.2901433
1,RMSE,CB,unknown,0.6609399
1,NLL,CB,unknown,-0.6817213
1,CRPS,CB,unknown,0.3611151
1,RMSE,SNN,unknown,0.5695758
1,NLL,SNN,unknown,-1.066582
1,CRPS,SNN,unknown,0.298013
2,RMSE,SNN,known,0.7152332
2,NLL,SNN,known,-0.8096878
2,CRPS,SNN,known,0.3822977
2,RMSE,VT,known,0.6835315
2,NLL,VT,known,-0.784198
2,CRPS,VT,known,0.3653269
2,RMSE,TN,known,0.6814166
2,NLL,TN,known,-0.7822846
2,CRPS,TN,known,0.363624
2,RMSE,SNN,known,0.6064023
2,NLL,SNN,known,-0.9685653
2,CRPS,SNN,known,0.3150898
2,RMSE,VT,known,0.5911295
2,NLL,VT,known,-1.017089
2,CRPS,VT,known,0.3042062
2,RMSE,TN,known,0.5889911
2,NLL,TN,known,-1.044443
2,CRPS,TN,known,0.3039351
2,RMSE,SNN,known,0.6295944
2,NLL,SNN,known,-0.9210839
2,CRPS,SNN,known,0.3392892
2,RMSE,VT,known,0.5616836
2,NLL,VT,known,-0.9400713
2,CRPS,VT,known,0.3020316
2,RMSE,TN,known,0.5580285
2,NLL,TN,known,-0.9889254
2,CRPS,TN,known,0.2993883
2,RMSE,SNN,known,0.7143365
2,NLL,SNN,known,-0.8008756
2,CRPS,SNN,known,0.3818
2,RMSE,VT,known,0.68388
2,NLL,VT,known,-0.8345274
2,CRPS,VT,known,0.3603515
2,RMSE,TN,known,0.6781781
2,NLL,TN,known,-0.8262242
2,CRPS,TN,known,0.3580941
2,RMSE,SNN,known,0.6877394
2,NLL,SNN,known,-0.8684174
2,CRPS,SNN,known,0.3631054
2,RMSE,VT,known,0.6407936
2,NLL,VT,known,-0.8841778
2,CRPS,VT,known,0.3362206
2,RMSE,TN,known,0.6467004
2,NLL,TN,known,-0.9337485
2,CRPS,TN,known,0.3393694
2,RMSE,SNN,known,0.6516247
2,NLL,SNN,known,-0.8537032
2,CRPS,SNN,known,0.3471771
2,RMSE,VT,known,0.6285692
2,NLL,VT,known,-0.9146329
2,CRPS,VT,known,0.3308123
2,RMSE,TN,known,0.6262487
2,NLL,TN,known,-0.9078818
2,CRPS,TN,known,0.3287293
2,RMSE,SNN,known,0.6124121
2,NLL,SNN,known,-0.8740369
2,CRPS,SNN,known,0.3279563
2,RMSE,VT,known,0.5762863
2,NLL,VT,known,-0.9569175
2,CRPS,VT,known,0.3059784
2,RMSE,TN,known,0.5769302
2,NLL,TN,known,-0.9248776
2,CRPS,TN,known,0.3071834
2,RMSE,SNN,known,0.6774625
2,NLL,SNN,known,-0.7894683
2,CRPS,SNN,known,0.3634647
2,RMSE,VT,known,0.6302518
2,NLL,VT,known,-0.8265313
2,CRPS,VT,known,0.3383544
2,RMSE,TN,known,0.6263571
2,NLL,TN,known,-0.8323955
2,CRPS,TN,known,0.3351709
2,RMSE,SNN,known,0.6378697
2,NLL,SNN,known,-0.8919859
2,CRPS,SNN,known,0.3344269
2,RMSE,VT,known,0.6039438
2,NLL,VT,known,-0.9114746
2,CRPS,VT,known,0.3145366
2,RMSE,TN,known,0.6088741
2,NLL,TN,known,-0.9744114
2,CRPS,TN,known,0.3144423
2,RMSE,SNN,known,0.6468861
2,NLL,SNN,known,-0.9021669
2,CRPS,SNN,known,0.341119
2,RMSE,VT,known,0.5854284
2,NLL,VT,known,-0.9556907
2,CRPS,VT,known,0.3092918
2,RMSE,TN,known,0.5848476
2,NLL,TN,known,-0.9618849
2,CRPS,TN,known,0.306814
2,RMSE,SNN,known,0.6132056
2,NLL,SNN,known,-0.8995993
2,CRPS,SNN,known,0.3290502
2,RMSE,VT,known,0.5792323
2,NLL,VT,known,-0.9896246
2,CRPS,VT,known,0.3064649
2,RMSE,TN,known,0.5902111
2,NLL,TN,known,-0.9538208
2,CRPS,TN,known,0.3101768
2,RMSE,SNN,known,0.6584487
2,NLL,SNN,known,-1.009966
2,CRPS,SNN,known,0.3389501
2,RMSE,VT,known,0.6173991
2,NLL,VT,known,-1.01104
2,CRPS,VT,known,0.3158891
2,RMSE,TN,known,0.6104059
2,NLL,TN,known,-1.050772
2,CRPS,TN,known,0.3131928
2,RMSE,SNN,known,0.5540515
2,NLL,SNN,known,-1.033138
2,CRPS,SNN,known,0.2897786
2,RMSE,VT,known,0.5572945
2,NLL,VT,known,-1.054881
2,CRPS,VT,known,0.2908966
2,RMSE,TN,known,0.5466419
2,NLL,TN,known,-1.043006
2,CRPS,TN,known,0.284373
2,RMSE,SNN,known,0.6711344
2,NLL,SNN,known,-0.8515838
2,CRPS,SNN,known,0.3621133
2,RMSE,VT,known,0.6639333
2,NLL,VT,known,-0.8676621
2,CRPS,VT,known,0.3542406
2,RMSE,TN,known,0.6612954
2,NLL,TN,known,-0.8881882
2,CRPS,TN,known,0.3527496
2,RMSE,SNN,known,0.5473542
2,NLL,SNN,known,-1.014587
2,CRPS,SNN,known,0.2898354
2,RMSE,VT,known,0.5533227
2,NLL,VT,known,-1.076588
2,CRPS,VT,known,0.289541
2,RMSE,TN,known,0.5510608
2,NLL,TN,known,-1.081629
2,CRPS,TN,known,0.2867168
2,RMSE,SNN,known,0.6247276
2,NLL,SNN,known,-0.8841901
2,CRPS,SNN,known,0.3268896
2,RMSE,VT,known,0.5802986
2,NLL,VT,known,-0.9746265
2,CRPS,VT,known,0.3028382
2,RMSE,TN,known,0.578991
2,NLL,TN,known,-0.9940788
2,CRPS,TN,known,0.300748
2,RMSE,SNN,known,0.6426179
2,NLL,SNN,known,-0.8399227
2,CRPS,SNN,known,0.3440156
2,RMSE,VT,known,0.5819199
2,NLL,VT,known,-0.8492845
2,CRPS,VT,known,0.3095496
2,RMSE,TN,known,0.5816381
2,NLL,TN,known,-0.881943
2,CRPS,TN,known,0.3091787
2,RMSE,SNN,known,0.6262166
2,NLL,SNN,known,-0.9097954
2,CRPS,SNN,known,0.3266294
2,RMSE,VT,known,0.5993568
2,NLL,VT,known,-0.9999995
2,CRPS,VT,known,0.3096108
2,RMSE,TN,known,0.595407
2,NLL,TN,known,-0.9851457
2,CRPS,TN,known,0.3081245
2,RMSE,SNN,known,0.652104
2,NLL,SNN,known,-0.9246321
2,CRPS,SNN,known,0.3363485
2,RMSE,VT,known,0.6017347
2,NLL,VT,known,-1.001275
2,CRPS,VT,known,0.3076081
2,RMSE,TN,known,0.5946257
2,NLL,TN,known,-0.9765834
2,CRPS,TN,known,0.3048022
2,RMSE,SNN,known,0.5613476
2,NLL,SNN,known,-1.018041
2,CRPS,SNN,known,0.2938931
2,RMSE,VT,known,0.5524589
2,NLL,VT,known,-0.9728123
2,CRPS,VT,known,0.2875759
2,RMSE,TN,known,0.5431077
2,NLL,TN,known,-1.004089
2,CRPS,TN,known,0.2821495
2,RMSE,CB,unknown,0.8546418
2,NLL,CB,unknown,-0.4919842
2,CRPS,CB,unknown,0.476525
2,RMSE,SNN,unknown,0.6208192
2,NLL,SNN,unknown,-0.8529503
2,CRPS,SNN,unknown,0.3307922
2,RMSE,CB,unknown,1.077527
2,NLL,CB,unknown,-0.4286532
2,CRPS,CB,unknown,0.5895443
2,RMSE,SNN,unknown,0.7362
2,NLL,SNN,unknown,-0.7514164
2,CRPS,SNN,unknown,0.3974962
2,RMSE,CB,unknown,0.8274511
2,NLL,CB,unknown,-0.5147522
2,CRPS,CB,unknown,0.4641297
