1,30,time,SNN,known,805.6468
1,40,RMSE,SNN,known,0.5504522
1,40,CRPS,SNN,known,0.2746124
1,40,time,SNN,known,971.5512
1,50,RMSE,SNN,known,0.5522733
1,50,CRPS,SNN,known,0.2769943
1,50,time,SNN,known,1151.997
1,10,RMSE,SNN,known,0.5554029
1,10,CRPS,SNN,known,0.2927185
1,10,time,SNN,known,562.3248
1,20,RMSE,SNN,known,0.5178906
1,20,CRPS,SNN,known,0.2702975
1,20,time,SNN,known,694.4687
1,30,RMSE,SNN,known,0.5123948
1,30,CRPS,SNN,known,0.2660761
1,30,time,SNN,known,838.5739
1,40,RMSE,SNN,known,0.4963042
1,40,CRPS,SNN,known,0.2585615
1,40,time,SNN,known,1012.682
1,50,RMSE,SNN,known,0.4940196
1,50,CRPS,SNN,known,0.2565306
1,50,time,SNN,known,1208.571
1,10,RMSE,SNN,known,0.5513314
1,10,CRPS,SNN,known,0.2856805
1,10,time,SNN,known,567.9768
1,20,RMSE,SNN,known,0.494006
1,20,CRPS,SNN,known,0.2553243
1,20,time,SNN,known,702.1725
1,30,RMSE,SNN,known,0.5100986
1,30,CRPS,SNN,known,0.2608681
1,30,time,SNN,known,868.2943
1,40,RMSE,SNN,known,0.4998093
1,40,CRPS,SNN,known,0.2552863
1,40,time,SNN,known,1061.718
1,50,RMSE,SNN,known,0.4869234
1,50,CRPS,SNN,known,0.2470317
1,50,time,SNN,known,1260.787
1,10,RMSE,SNN,known,0.6355558
1,10,CRPS,SNN,known,0.3342213
1,10,time,SNN,known,576.3838
1,20,RMSE,SNN,known,0.5889067
1,20,CRPS,SNN,known,0.3047094
1,20,time,SNN,known,700.0428
1,30,RMSE,SNN,known,0.5751103
1,30,CRPS,SNN,known,0.2961742
1,30,time,SNN,known,846.4564
1,40,RMSE,SNN,known,0.5627836
1,40,CRPS,SNN,known,0.2902865
1,40,time,SNN,known,1017.004
1,50,RMSE,SNN,known,0.560156
1,50,CRPS,SNN,known,0.2871878
1,50,time,SNN,known,1203.1
1,10,RMSE,SNN,known,0.7015864
1,10,CRPS,SNN,known,0.3717315
1,10,time,SNN,known,570.6738
1,20,RMSE,SNN,known,0.6773058
1,20,CRPS,SNN,known,0.3540027
1,20,time,SNN,known,702.8795
1,30,RMSE,SNN,known,0.6568297
1,30,CRPS,SNN,known,0.3427135
1,30,time,SNN,known,844.8675
1,40,RMSE,SNN,known,0.6317057
1,40,CRPS,SNN,known,0.3278242
1,40,time,SNN,known,1019.279
1,50,RMSE,SNN,known,0.6252843
1,50,CRPS,SNN,known,0.3223109
1,50,time,SNN,known,1204.876
1,10,RMSE,SNN,known,0.5459686
1,10,CRPS,SNN,known,0.2878778
1,10,time,SNN,known,569.7285
1,20,RMSE,SNN,known,0.5207869
1,20,CRPS,SNN,known,0.2712083
1,20,time,SNN,known,697.2669
1,30,RMSE,SNN,known,0.5073661
1,30,CRPS,SNN,known,0.2642422
1,30,time,SNN,known,836.0176
1,40,RMSE,SNN,known,0.4948087
1,40,CRPS,SNN,known,0.2576292
1,40,time,SNN,known,1006.974
1,50,RMSE,SNN,known,0.4999486
1,50,CRPS,SNN,known,0.2581633
1,50,time,SNN,known,1203.811
1,10,RMSE,SNN,known,0.5265
1,10,CRPS,SNN,known,0.2623052
1,10,time,SNN,known,542.8638
1,20,RMSE,SNN,known,0.4981973
1,20,CRPS,SNN,known,0.2477984
1,20,time,SNN,known,649.272
1,30,RMSE,SNN,known,0.4860034
1,30,CRPS,SNN,known,0.2392804
1,30,time,SNN,known,788.5396
